External_ID_Vod_c,Name,Mission_c,Website,POL_KOL_Phone_C,POL_KOL_Email_C,Organization_Type_c,Latest990_C,KRM_Legal_Entity_c,Total_Revenue_000_c,KRM_CHANGE_STATUS_C,KRM_CHANGE_DATE_C,RECORDTYPEID,LASTNAME,FIRSTNAME,SALUTATION,EXTERNAL_ID_VOD_C,MIDDLE_VOD_C,SUFFIX_VOD_C,KOL_CREDENTIALS_OLR_C,City_vod_c,Country_vod_c,Zip_vod_c,State_vod_c,Address_line_2_vod_c,External_Id_Vod_c,EIN,Account_Vod_C,Leader_Name,FROM_ACCOUNT_VOD_C,ROLE_VOD_C,TO_ACCOUNT_VOD_C
320093904,609 N Crest Dr,"The organization is comprised of state and regional professional rheumatology societies whose mission is to advocate for excellence in the field of rheumatology, ensuring access to the highest quality care for the management of rheumatologic and musculoskeletal disease.",www.csro.info,910-762-1182,,"G90 - Diseases, Disorders, Medical Disciplines",2018,501(c)(3),1974551,Published,3/10/2020,01203000000CijdAAC,Schimizzi,Gregory,,GREGORY SCHIMIZZI-320093904-UNAVAILABLE,,,,Fayetteville,United States,72701-3719,AR,,EIN-320093904,320093904,,GREGORY SCHIMIZZI-320093904-UNAVAILABLE,,UNAVAILABLE,
391333172,30 West Mifflin St,"The coalition of wi aging and health groups is a nonprofit, nonpartisan, statewide organization that was founded in 1978.  cwag's mission is to improve the quality of life  for people of all ages by:
* ensuring people get the medications they need when they need them
* promoting vaccines through education and awareness
* working to eliminate preventable diseases
* providing direct crime victim services to seniors
* protecting seniors from financial fraud and abuse
* advocating for home and community-based care for seniors and
* supporting wisconsin health and aging initiatives",www.cwagwisconsin.org,608-224-0606,,"I70 - Crime, Legal Related",2018,501(c)(3),305881,Published,3/10/2020,01203000000CijdAAC,Gundermann,Robert,,ROBERT GUNDERMANN-391333172-UNAVAILABLE,,,MA,Madison,United States,53703,WI,Suite 406,EIN-391333172,391333172,,ROBERT GUNDERMANN-391333172-UNAVAILABLE,,UNAVAILABLE,
452604332,1299 Pennsylvania Ave NW Ste 1175,"Organization's mission or most significant activities coalition to transform advanced care (c-tac) is a non-partisan group of patient and consumer advocacy groups, health care professionals and providers, private sector stakeholders, faith-based organizations, and healthcare payers. our vision is that all americans with advanced illness, especially the sickest and the most vulnerable, will receive comprehensive, high-quality care that is consistent with their goals and values and honors their dignity. the c-tac mission is to transform advanced illness care by empowering consumers, changing the health caredelivery system, improving public and private policies, and enhancing provider capacity.",www.thectac.org,202-909-2865,,E80 - Health -- General and Rehabilitative,2018,501(c)(3),2753844,Published,3/10/2020,01203000000CijdAAC,Koutsoumpas,John,,JOHN KOUTSOUMPAS-452604332-UNAVAILABLE,,,PA,Washington,United States,20004-2426,DC,,EIN-452604332,452604332,,JOHN KOUTSOUMPAS-452604332-UNAVAILABLE,,UNAVAILABLE,
474387812,5401 King Trl,,,,,"S41 - Community Improvement, Capacity Building",0,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,Evans,John,,JOHN EVANS-474387812-UNAVAILABLE,,,,Corpus Christi,United States,78414-6319,TX,,EIN-474387812,474387812,,JOHN EVANS-474387812-UNAVAILABLE,,UNAVAILABLE,
510202537,1148 GOODLETTE RD N                ,An organization of physicians dedicated to serving the needs of our physician members so they can better serve the needs of the community.,www.ccmsonline.org,239-435-7727,april@ccmsonline.org,"G90 - Diseases, Disorders, Medical Disciplines",2018,501(c)(3),391561,Published,3/10/2020,01203000000CijdAAC,Kowal,Catherine,,CATHERINE KOWAL-510202537-UNAVAILABLE,,,,Naples                ,United States,34102-5451,FL,,EIN-510202537,510202537,,CATHERINE KOWAL-510202537-UNAVAILABLE,,UNAVAILABLE,
846044788,2224 S Fraser St Unit 1,"The cafps mission is to serve as the bold champion for colorados family physicians, patients and communities, through education and advocacy.",www.coloradoafp.org,303-696-6655,,E03 - Health -- General and Rehabilitative,2018,501(c)(3),660657,Published,3/10/2020,01203000000CijdAAC,Alexander,Raquel,,RAQUEL ALEXANDER-846044788-UNAVAILABLE,,,,Aurora,United States,80014-4532,CO,,EIN-846044788,846044788,,RAQUEL ALEXANDER-846044788-UNAVAILABLE,,UNAVAILABLE,
840174402,1600 Broadway Ste 1000,"The colorado association of commerce and industry acts as the colorado chamber of commerce. its mission is to enhance the business climate of the state of colorado by promoting a positive legislative and regulatory environment and providing programs and services for its members, economic education, support for local chambers of commerce throughout the state of colorado, and services to trade associations that benefit member companies.",www.cochamber.com,303-831-7411,,"S41 - Community Improvement, Capacity Building",2018,501(c)(3),2100245,Published,3/10/2020,01203000000CijdAAC,Reeves,Lisa,,LISA REEVES-840174402-UNAVAILABLE,,,,Denver,United States,80202-4935,CO,,EIN-840174402,840174402,,LISA REEVES-840174402-UNAVAILABLE,,UNAVAILABLE,
841125559,5727 Baker Way NW Ste 200,To transform cardiovascular care and improve heart health.,www.coloradoacc.org,877-460-5880,,"G43 - Diseases, Disorders, Medical Disciplines",2019,501(c)(3),235097,Published,3/10/2020,01203000000CijdAAC,Collinge,Lianna,,LIANNA COLLINGE-841125559-UNAVAILABLE,,,,Gig Harbor,United States,98332-5811,WA,,EIN-841125559,841125559,,LIANNA COLLINGE-841125559-UNAVAILABLE,,UNAVAILABLE,
840847310,6090 W Vassar Way,The colorado council of black nurses strives to address health disparities among colorado minorities by educating and empowering african americans to obtain high quality health,www.coloradoblacknurses.org,720-377-7114,,"T03 - Philanthropy, Voluntarism, and Grantmaking Foundations",2012,501(c)(3),2711,Published,3/10/2020,01203000000CijdAAC,Bryant,Chris,,CHRIS BRYANT-840847310-UNAVAILABLE,,,,Lakewood,United States,80227-4052,CO,,EIN-840847310,840847310,,CHRIS BRYANT-840847310-UNAVAILABLE,,UNAVAILABLE,
742564419,"1385 S. Colorado Blvd., Suite 610-A",Ccdc advocates for social justice for people with all types of disabilities.,www.ccdconline.org,303-839-1775,,"R23 - Civil Rights, Social Action, Advocacy",2019,501(c)(3),1093633,Published,3/10/2020,01203000000CijdAAC,Reiskin,Julie,Ms,JULIE REISKIN-742564419-EXECUTIVE DIRECTOR,,,MS,Denver,United States,80222,CO,,EIN-742564419,742564419,,JULIE REISKIN-742564419-EXECUTIVE DIRECTOR,,Executive Director,
742139782,1129 N Pennsylvania St,"To provide information, education and training, counseling and referral, public policy and advocacy, and services to professionals serving older adults and to older adults and their families.",www.senioranswers.org,303-333-3482,,"V36 - Social Science Research Institutes, Services",2018,501(c)(3),1520571,Published,3/10/2020,01203000000CijdAAC,Doherty,Eileen,,EILEEN DOHERTY-742139782-UNAVAILABLE,,,DO,Denver,United States,80203-2502,CO,,EIN-742139782,742139782,,EILEEN DOHERTY-742139782-UNAVAILABLE,,UNAVAILABLE,
840941363,PO Box 17550,To provide scholarships and donations for educational causes,,,,B11 - Education,2019,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,Rainer,Gerald,,GERALD RAINER-840941363-UNAVAILABLE,,,,Denver,United States,80217-0550,CO,,EIN-840941363,840941363,,GERALD RAINER-840941363-UNAVAILABLE,,UNAVAILABLE,
841612314,7800 E Orchard Rd,,,,,"G90 - Diseases, Disorders, Medical Disciplines",0,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,Bainbridge,Scott,,SCOTT BAINBRIDGE-841612314-UNAVAILABLE,,,OT,Greenwood Village,United States,80111-2583,CO,,EIN-841612314,841612314,,SCOTT BAINBRIDGE-841612314-UNAVAILABLE,,UNAVAILABLE,
840394763,2851 S Parker Rd Ste 1210,"To provide support and services to its member pharmacists, technicians and associated pharmacy professionals.",www.copharm.org,720-250-9585,,"S46 - Community Improvement, Capacity Building",2019,501(c)(3),307239,Published,3/10/2020,01203000000CijdAAC,Smith,Leticia,,LETICIA SMITH-840394763-UNAVAILABLE,,,,Aurora,United States,80014-2733,CO,,EIN-840394763,840394763,,LETICIA SMITH-840394763-UNAVAILABLE,,UNAVAILABLE,
841143621,3080 S Fulton Ct,"Association of podiatrists to facilitate research, education, standards of practice, and comprehensive health planning.",www.colopma.org,303-881-8837,,"G90 - Diseases, Disorders, Medical Disciplines",2018,501(c)(3),129560,Published,3/10/2020,01203000000CijdAAC,Zuccarelli,Anne-marie,,ANNE-MARIE ZUCCARELLI-841143621-UNAVAILABLE,,,MA,Denver,United States,80231-4724,CO,,EIN-841143621,841143621,,ANNE-MARIE ZUCCARELLI-841143621-UNAVAILABLE,,UNAVAILABLE,
451474973,200 Union Blvd,"Colorado women's alliance supports research, education and advocacy in areas of concern to women voters.",coloradowomensalliance.org,303-568-0874,,"R99 - Civil Rights, Social Action, Advocacy (R)",2019,501(c)(3),127939,Published,3/10/2020,01203000000CijdAAC,Inman,Joni,,JONI INMAN-451474973-UNAVAILABLE,,,MA,Lakewood,United States,80228-1830,CO,,EIN-451474973,451474973,,JONI INMAN-451474973-UNAVAILABLE,,UNAVAILABLE,
561587480,222 N Person St Ste 203,"To surround students with a community of support, empowering them to stay in school and achieve in life.",rockymount.communitiesinschools.org,919-832-2700,,B90 - Education,2018,501(c)(3),1414604,Published,3/10/2020,01203000000CijdAAC,Hartley,Pam,,PAM HARTLEY-561587480-UNAVAILABLE,,,PA,Raleigh,United States,27601-1067,NC,,EIN-561587480,561587480,,PAM HARTLEY-561587480-UNAVAILABLE,,UNAVAILABLE,
954576023,"445 S. Figueroa Street, Suite 2100",To promote free and community clinics as providers and advocates for expanding access to quality comprehensive health care for medically underserved people in los angeles county.,www.ccalac.org,213-201-6500,,"Y03 - Mutual/Membership Benefit Organizations, Other",2019,501(c)(3),7136419,Published,3/10/2020,01203000000CijdAAC,Mccarthy,Louise,Ms,LOUISE MCCARTHY-954576023-CEO,,,MS,Los Angeles,United States,90071,CA,Suite 2100,EIN-954576023,954576023,,LOUISE MCCARTHY-954576023-CEO,,CEO,
222423882,31 Evans Terminal,"The community foodbank of new jersey's mission is to fight hunger and poverty in new jersey by assisting those in need and seeking long-term solutions. we will engage, educate and empower all sectors of society in the battle.",http://www.cfbnj.org,908-355-3663,,"K31 - Agriculture, Food, Nutrition",2019,501(c)(3),107258419,Published,3/10/2020,01203000000CijdAAC,Rodriguez,Carlos,Mr,CARLOS RODRIGUEZ-222423882-EXECUTIVE DIRECTOR,,,OD,Hillside,United States,07205-2400,NJ,,EIN-222423882,222423882,,CARLOS RODRIGUEZ-222423882-EXECUTIVE DIRECTOR,,Executive Director,
561828629,207 Old Lexington Rd,"Community general hospital foundation inc., doing business as novant health foundation thomasville medical center (""the foundation"") was formed to accept gifts, seek grants and invest funds to support the community general health partners, inc. doing business as novant health thomasville medical center and its strategic partners providing healthcare in the community.

the foundation's mission is supporting the novant health system and improving the health of our communities, one person at a time.",https://www.supportnovanthealth.org/regional-foundations/thomasville/,336-718-2803,,E21 - HealthGeneral & Rehabilitative,2018,501(c)(3),184458,Published,3/10/2020,01203000000CijdAAC,Caulkins,Ann,,ANN CAULKINS-561828629-UNAVAILABLE,,,,Thomasville,United States,27360,NC,,EIN-561828629,561828629,,ANN CAULKINS-561828629-UNAVAILABLE,,UNAVAILABLE,
132690296,111 Broadway Suite 1402,"Our vision
every new york state community has primary care that encompasses all aspects of each patients health and well-being.
 
our mission
champion community-centered primary care in new york state through leadership, advocacy, and support of community health centers
",www.chcanys.org,212-279-9686,,E80 - Health -- General and Rehabilitative,2019,501(c)(3),9640095,Published,3/10/2020,01203000000CijdAAC,Duhan,Rose,,ROSE DUHAN-132690296-UNAVAILABLE,,,,New York,United States,10006,NY,,EIN-132690296,132690296,,ROSE DUHAN-132690296-UNAVAILABLE,,UNAVAILABLE,
223036666,1484 Highland Ave,T0 promote quality health care and social services to connecticuts underserved population and to provide technical and educational assistance to community health centers in connecticut.,www.chcact.org,,,E80 - Health -- General and Rehabilitative,2019,501(c)(3),7791148,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-223036666-UNAVAILABLE,,,,Cheshire,United States,06410-1268,CT,,EIN-223036666,223036666,,NAN NAN-223036666-UNAVAILABLE,,UNAVAILABLE,
710610075,119 Lzard Skeet,To develop and protect the resources that ensure quality healthcare for all.,www.chc-ar.org,501-374-8225,,E70 - Health -- General and Rehabilitative,2017,501(c)(3),2029593,Published,3/10/2020,01203000000CijdAAC,Spencer,Lashannon,,LASHANNON SPENCER-710610075-UNAVAILABLE,,,,Little Rock,United States,72201,AR,,EIN-710610075,710610075,,LASHANNON SPENCER-710610075-UNAVAILABLE,,UNAVAILABLE,
562269385,308 Crutchfield St,To achieve health equity and eliminate racial health disparities in durham county and surrounding areas.,www.chealthc.org,919-470-8680,,"S21 - Community Improvement, Capacity Building",2019,501(c)(3),241587,Published,3/10/2020,01203000000CijdAAC,Hart-brothers,Elaine,,ELAINE HART-BROTHERS-562269385-UNAVAILABLE,,,"OT, MPH",Durham,United States,27704-2755,NC,,EIN-562269385,562269385,,ELAINE HART-BROTHERS-562269385-UNAVAILABLE,,UNAVAILABLE,
363377788,196 E 6th St Ste 200,Foster healthy communities by promoting and supporting programs that increase access to affordable high quality care for all.,www.communityhealthcare.net,605-275-2423,,E32 - Health -- General and Rehabilitative,2019,501(c)(3),1579109,Published,3/10/2020,01203000000CijdAAC,Napel,Shelly,,SHELLY NAPEL-363377788-UNAVAILABLE,,,,Sioux Falls,United States,57104-5955,SD,,EIN-363377788,363377788,,SHELLY NAPEL-363377788-UNAVAILABLE,,UNAVAILABLE,
431854506,PO Box 14,,,,,P21 - Human Services -- Multipurpose and Other,0,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,Sheehan,Jeanie,,JEANIE SHEEHAN-431854506-UNAVAILABLE,,,,Mcpherson,United States,67460-0014,KS,,EIN-431854506,431854506,,JEANIE SHEEHAN-431854506-UNAVAILABLE,,UNAVAILABLE,
813106742,1029 Park Rd NW,,cwadmv.org,,,E60 - Health -- General and Rehabilitative,0,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,Boyd,Yavonne,,YAVONNE BOYD-813106742-UNAVAILABLE,,,,Washington,United States,20010-2018,DC,,EIN-813106742,813106742,,YAVONNE BOYD-813106742-UNAVAILABLE,,UNAVAILABLE,
270885690,6323 N Avondale Ave,"Compass to care ensures all children, whose parents have a financial need, can access life-saving cancer treatment.  we carry out this mission by scheduling and paying for travel arrangements to get a child from his/her home to the hospital for cancer treatment.",https://www.compasstocare.org,773-657-3269,,E60 - HealthGeneral & Rehabilitative,2019,501(c)(3),472881,Published,3/10/2020,01203000000CijdAAC,Ernsdorff-may,Michelle,Ms,MICHELLE ERNSDORFF-MAY-270885690-UNAVAILABLE,,,"DO, MS, RN, MA",Chicago,United States,60631,IL,Suite 250,EIN-270885690,270885690,,MICHELLE ERNSDORFF-MAY-270885690-UNAVAILABLE,,UNAVAILABLE,
